id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
5779779,b0209711-c02c-470c-8a16-86d8a08a31bc,4673646,2.9,2,9,"Like Ben, I believe it will noticeably affect medicine research, health policy, medicine development .  But I think we must reflect if users of such devices are in fact statistical sample of the wider universe, or such data will be skewed and we will fall in statistical error? Such research could have some validity and reliability issues. ",2015-06-12 13:10:50 UTC,,0
5779783,a3431872-33e3-43d7-a310-a49febad8b53,,8.7,8,7,Damage in a hurricane etc to the mobile network would reduce the number of images from the track of the storm etc where the storm centre travelled.  ,2015-06-12 13:11:22 UTC,,0
5779907,3dccfade-89a0-4af6-8714-d3a306f1152c,5722748,8.2,8,2,"Thank you for the excellent comments.  I included all the comments including the comments on R sessions,  since  R is an integral part of the course. Since the analysis, I have seen reports that show a drawback of MOOC’a are the decay in the number of students over time. I personally think that if Instructors can alter this, it will be a major contribution to the whole idea of MOOc’s .  Hopefully instructors at Futurelearn  (and others) will do similar analysis to understand student behavior and make changes to improve participation.
In any case, I personally enjoyed and learned a lot from this course. Thanks to all the instructors and learners (and their comments). 
Look forward to future MOOC’s.",2015-06-12 13:21:33 UTC,,1
5779997,96b42be8-c8a9-4c54-9401-ca0681546497,5777290,8.9,8,9,"On the contrary that is just where big data helps. Not immediately, we're too preoccupied with immediacy I think, but like the example of the ""poisoned water"" in 18th century London, correlating the ""after effects"" five, ten, fifteen, twenty years down the track is what shows the causes and effects. They couldn't see microscopic organisms poisoning the water in 18th century wells, but they could track the deaths after the event.",2015-06-12 13:27:09 UTC,,8
5780070,96b42be8-c8a9-4c54-9401-ca0681546497,5777152,8.9,8,9,"Just finished reading Bernard Cornwells book on Waterloo, certainly if Napoleon could have tracked troupe deployments by their mobile phone traffic, we'd all be speaking French right now. :)

But I guess Bletchley Park is the ultimate example of WW2 Big Data analysis, no need for a thought experiment.
",2015-06-12 13:32:27 UTC,,2
5780124,d836a638-40c2-4e05-a6cf-e45b3cccc464,,8.9,8,9,"I would like to ask the experts in Warwick uni , is it possible for big data research to predict earthquakes? We know earthquakes are monitored by geophones ect and that this data can sometimes predict big earthquakes. I heard a story that the recent earthquake in Napal was preceeded by experts discussing such a quake. Could big data watch for phrases associated with earthquakes? This might require big data to focus on a specific community like geologists. Is it possible to focus on specific groups?",2015-06-12 13:36:14 UTC,,1
5780167,a0690cea-0b86-4450-8aa8-c07866903572,,8.5,8,5,I thought that this was a very interesting lecture.,2015-06-12 13:39:34 UTC,,0
5780230,b0209711-c02c-470c-8a16-86d8a08a31bc,4612245,2.5,2,5,"Not only that, but one must not forget to think about the users and non-users: the research  'participants' vs. non-participants . Would such prediction be so powerful in countries where internet access was limited to specific social economic group for example, specially when the goods are for wider population?.  I also wonder if in the future will we be able to equate users to potential consumers?  How will other type of users (competition) for example distort the data?  I guess they are statically insignificant now.  It would be interested to see if  prediction of songs sales drop as internet hits of the song's  youtube free video increases.   ",2015-06-12 13:43:08 UTC,,0
5780247,a0690cea-0b86-4450-8aa8-c07866903572,,8.6,8,6,This could be a good thing to have in society if used properly but in the wrong hands could be used to our disadvantage.,2015-06-12 13:44:19 UTC,,1
5780261,1b386630-5a34-4504-af66-1b4cb4eef599,,8.6,8,6,Major use in terms of crowd management at events like political rallies and sports to avoid any mishaps. On the negative side will be some stalker as hacker tracking movements and striking at a right place.,2015-06-12 13:45:13 UTC,,2
5780287,96b42be8-c8a9-4c54-9401-ca0681546497,5681324,8.9,8,9,The example given previously of data collected from the Titanic disaster has a huge time lag and of no practical value to the passengers of the Titanic. Does that render it useless ?,2015-06-12 13:46:59 UTC,,0
5780291,b0209711-c02c-470c-8a16-86d8a08a31bc,4625167,2.5,2,5,"Exactly!  Can we equate searches to consumers?  specially in countries where internet use is not cheap/free or wide spread.   In fact are all searchers only consumers?  I imagine in the future, we might have companies/hackers doing constant searchers affecting the data?  or will they be statically insignificant?",2015-06-12 13:47:06 UTC,,0
5780310,b0209711-c02c-470c-8a16-86d8a08a31bc,,2.6,2,6,"I lived in Venezuela, and it would be incredible if we could understand crime behaviour using such predictions and then help maximize citizens. ",2015-06-12 13:48:52 UTC,,2
5780316,ea2e44d5-7a44-44bb-9dcd-e9ddc5a67a84,,1.5,1,5,We can find out different types of consumers and their need for example  some people will might look for gardening. We can understand their need and locations etc. ,2015-06-12 13:49:13 UTC,,1
5780373,a0690cea-0b86-4450-8aa8-c07866903572,,8.7,8,7,Very interesting video. I am enjoying this course.,2015-06-12 13:52:30 UTC,,2
5780450,a0690cea-0b86-4450-8aa8-c07866903572,,8.8,8,8,A great project.,2015-06-12 13:57:19 UTC,,0
5780676,bb8bfd50-00a0-4f36-824d-0c442dceb29e,,8.5,8,5,tHE EXAMPLES ARE VERY INTERESTING. I  would have liked them more axplained step step how to reach the presented results. ,2015-06-12 14:14:53 UTC,,0
5780753,a0690cea-0b86-4450-8aa8-c07866903572,,9.1,9,1,I am looking forward to this week. A very interesting and eye opening course.,2015-06-12 14:19:45 UTC,,1
5780796,ea2e44d5-7a44-44bb-9dcd-e9ddc5a67a84,,1.8,1,8,Tesco can understand different types of consumer through club card. IT can offer sales on different product and see how people will react towards them.,2015-06-12 14:22:41 UTC,,0
5780845,ea2e44d5-7a44-44bb-9dcd-e9ddc5a67a84,,2.6,2,6,Policy maker can find out weather having a university in home town will increase number of students go to university. A data can be used to predict the outcomes before making heavy investment.,2015-06-12 14:25:57 UTC,,2
5781079,ea2e44d5-7a44-44bb-9dcd-e9ddc5a67a84,,3.6,3,6,Companies can Issues their profits. Or acceleration of stock exchanges can be recorded .,2015-06-12 14:41:05 UTC,,0
5781193,ea2e44d5-7a44-44bb-9dcd-e9ddc5a67a84,,4.5,4,5,Sensitive information can be share with other departments which can leak the information. It can help to control or can be given into wrong hands. ,2015-06-12 14:48:04 UTC,,0
5781418,c7af66d7-cfc1-4608-9faa-b227ac39c288,,7.5,7,5,"I think that is very difficult to measure hapiness, because it is a relative thing, there is not a way to prove that a person is happy or not, we just have he's opinion, and it depends on the person and his perception of happiness.",2015-06-12 15:05:19 UTC,,3
5781583,f21b04d9-ed70-4174-a3de-db732f1b924c,,7.5,7,5,I think the way we behave online is generating information that can help improve quality of life.For example understanding what need to be improve in terms of quality of life and searching for data that can help us improve our welbeing.this could be developing systems that help us interact with our peers or family in an real life concepts as technologies is way behind in predicting human emotions,2015-06-12 15:17:19 UTC,,0
5783122,3587d860-978b-4f02-ae99-d9bcb45730eb,,8.4,8,4,"I'm enjoying this course and starting to consolidate it by trying to use R for work
This is off topic but can anyone help? I need to create a table/dataframe? with a row for each day of the year. Sounds simple but I am struggling. I have tried Stackoverflow but need a more 'noddy' guide at present. 
If I could add days  (eg 2015-06-12 Friday) I would be ecstatic.

Getting there - found that I can define a variable > - as.date()
create a sequence of dates using seq()
and finally weekdays() returns the day of the week for a particular date

Can anyone recommend an Introduction to R course?",2015-06-12 17:08:02 UTC,,0
5784729,a695b3c4-02eb-4b97-837c-88a94be74150,5745584,8.4,8,4,Thanks Greg. Interesting technology. I know someone who has just got a job at Dublin airport doing queue analysis!,2015-06-12 19:01:31 UTC,,0
5784760,a695b3c4-02eb-4b97-837c-88a94be74150,5544369,7.7,7,7,"Cameron, I am interested in Big Data bit not necessarily fully in favour of how it is used!",2015-06-12 19:03:16 UTC,,0
5784946,a695b3c4-02eb-4b97-837c-88a94be74150,4873668,8.7,8,7,"Typically during a  big event like  a terrorist attack, earthquakes etc, the mobile networks get overloaded and effectively crash. This becuase the networks are not designed for that level if intense traffic (it would not make business sense to build and support such  network as it would be under-utilised most of the time). The civil authorities normally do not depend on these networks for communication. So if one is taking measurements in these networks during disasters this must be borne in mind.",2015-06-12 19:15:42 UTC,,0
5785133,9b79fd61-ad79-4d82-984f-824ee39eb45e,5459601,1.9,1,9,Intresting,2015-06-12 19:27:41 UTC,,0
5785225,a695b3c4-02eb-4b97-837c-88a94be74150,5777152,8.9,8,9,"Mike,

I think the west was really caught with its pants down regarding 'IS'. It seems that thousands of 'IS' soldiers just materialised suddenly and are now rampaging across parts of the middle east. The sophisticated intelligence systems in the west did not detect these 'soldiers' until it was too late. IS now wants to retake Spain (the moors invaded first in the 8th century) at some point.",2015-06-12 19:34:00 UTC,,0
5786266,39abba2d-c4d7-4a7b-b896-67527c6d16a7,,9.3,9,3,The shortest route is not always the quickest. I used to drive a longer route to work as it avoided being sat at traffic lights for 10 mins. I kept moving on my route and got to work earlier - result.,2015-06-12 20:48:37 UTC,,3
5786649,425c4e2f-dfaa-4ab9-b601-30c11e4e726a,,3.6,3,6,"What about social media and how much positive terminology is being used in general?  Happy people I am assuming will be more likely to spend than those who are depressed.
",2015-06-12 21:19:22 UTC,,3
5786944,da0af132-638c-4815-b891-b61d0c7dd890,,8.6,8,6,"Again, this is one of those tricky questions that is more about what you would use the data for rather than the technical process of tracking somebody’s location and predicting where they would go next.  There are countless positive uses of such capability and countless uses of very negative uses.  A positive would be the ability to not only track offenders out on licence but also to predict where they may go next.  Tracking devices already exist but the ability to predict movement may be useful to prevent further offences.  A phone call to the offender telling him or her that they need to head in another direction to get home before their imposed curfew would be cheaper than deploying an officer to arrest them.  On the negative side, collecting data on people’s movement and taking actions based on algorithm-based prediction – that could be dangerous depending what action you intend to take.",2015-06-12 21:45:50 UTC,,7
5786997,425c4e2f-dfaa-4ab9-b601-30c11e4e726a,,3.12,3,12,"Weather is simple physics and will always react in the same way given certain inputs.  There is a general way that humans will act in a given situation, but it is not a standard and repeatable. However, given a new situation we can generalise what we reasonably expect the outcome to be given a human element.  Having said that people are generally creatures of habit, until that is they change their mind, and do something different.  I think the question is discovering what input has made them decide to change their routine. ",2015-06-12 21:51:23 UTC,,1
5787243,da0af132-638c-4815-b891-b61d0c7dd890,,8.9,8,9,"I have just read a few articles on the explosion of smart phone usage in Africa, mainly driven by poor fixed infrastructure, and that African use of mobile devices will double over the next five years.  We have recently seen the terrible effect of Ebola has had on many countries in the region and perhaps if smart phones had been used to report Ebola cases (suspected cases rather than laboratory confirmed cases) this would have provide near real-time infection maps to the response teams, taking area containment action in conjunction with national and regional governments and targeting areas where the infections were on the rise.  The reporting of cases could be achieved via a special application (the reward for the user is obvious) or by monitoring social media messages from services such as Twitter.",2015-06-12 22:14:29 UTC,,19
5788065,029cfba8-3654-447e-940c-0f68be8a3f0c,,9.14,9,14,"I have had to give up...this time, I had no internet after moving, then so busy at school with reports etc I have just got too far behind and couldn't remember the R stuff I'd done and would have had to start again...and that is exactly what I will do next time this course is offered as I was finding it so interesting. Thank you for the little I did and hope to be with you in the near future!",2015-06-12 23:52:52 UTC,,0
5788500,dc81bffd-2596-4ae1-b3be-c93de0d30e0f,5725544,7.4,7,4,Facebook didn't omit things positive/negative posts on your friend's wall as far as I am aware. You are just as able to interact with your friends as ever... they simply edited the stream that hits your newsfeed. ,2015-06-13 01:07:07 UTC,,0
5788619,12cec22d-6fc6-4d7e-a9e6-b70171cd3ea2,,1.8,1,8,I lend some books from university and public libraries. And I buy some books from online bookstore such as Amazon. These data can give us useful information about the society's trend.,2015-06-13 01:30:05 UTC,,1
5788719,12cec22d-6fc6-4d7e-a9e6-b70171cd3ea2,,1.9,1,9,"I searched Karl Marx from google trend, and I found a curious result.
Every year, It drops in July. But I don't know the reason.

Link: http://www.google.com/trends/explore#q=karl%20marx",2015-06-13 01:50:44 UTC,,0
5788962,fbc2df1c-6f1e-4a0e-af8c-04013339fb37,,1.5,1,5,we can see what is trending now or the topic becoming popular among most of the people's lives.,2015-06-13 02:29:28 UTC,,0
5789306,4336fcd2-07e6-4433-86fa-cbb14133aa1e,5762266,8.12,8,12,"Need to install the package first before calling the library
install.packages(""RODBC"")  ",2015-06-13 03:24:28 UTC,,0
5789906,1b386630-5a34-4504-af66-1b4cb4eef599,,8.9,8,9,Big Data in the Internet of Things form should help in alerting people in the near by vicinity when a gas leakage from a road /rail transport container happens and a sensor embedded in the container alerts authorities and remedial measures are taken immediately to save human lives. Leakages causing deaths on roads is a common phenomenon in developing countries. ,2015-06-13 05:10:23 UTC,,3
5790245,e01d9357-bf89-44fd-8d5d-ecde73685152,5693989,7.7,7,7,"I disagree! I am on Facebook and love curly fries and LOTR, that surely means I'm intelligent! :-))
On a more serious note, I think intelligent people use Facebook for completely different reasons than just posting status updates every few minutes - social media can be a very useful tool to raise awareness about issues, have important discussions, and can also be a learning tool.",2015-06-13 06:01:35 UTC,,1
5790321,e01d9357-bf89-44fd-8d5d-ecde73685152,,7.8,7,8,"Thank you Tobias. After watching the video, I switched off the location services on my phone!",2015-06-13 06:13:42 UTC,,1
5790550,1b386630-5a34-4504-af66-1b4cb4eef599,5716301,8.10,8,10,No words to explain Chanuki's mastery over R........if she offers a 1 week tutorial on R Simplified.....i will like to enroll....,2015-06-13 06:50:35 UTC,,0
5791824,14acfcee-cf64-493f-95a2-7ae9fe2a9bf6,,7.10,7,10,"Please avoid the Microsoft centric view of the world.

Excel is a Microsoft product. Use a generic term such as spreadsheet program.
",2015-06-13 09:00:36 UTC,,1
5792426,44b9a732-42e2-41e7-b686-990fe45f8a2c,5613344,8.5,8,5,"It is the usual thing with low numbers of data points. You cannot generalise from this limited experiment. There was also a claim that using more information improved the prediction by 10-100 times, but no statistics were given which showed that. Not what I would regard as a good scientific presentation.",2015-06-13 09:55:08 UTC,,0
5792526,8c91cfd8-eca4-46d3-bc62-0c776556fb6d,5693989,7.7,7,7,"Yes, indeed, but posting on Facebook, or sharing posts that you find interesting, also inevitably leave traces about you, don't they? So you can be tracked without necessarily having a profile or status that can be monitored. My status, for example, is almost completely inaccurate, but I never bother to change it. At the same time, I do ""like"" posts on Facebook and share posts I find interesting.",2015-06-13 10:05:16 UTC,,0
5792648,b0de82d9-478f-43bb-9972-28ef6c3efafd,,6.9,6,9,"Sorry - behind again.  After I put in   allviewsData   I get this
[ reached getOption(""max.print"") -- omitted 4900 rows ]
 and it only printed data for 2011 and 2010 but when I did the ggplot function it plotted a beautiful picture of all the data from 2008 thru 2014.  Is there some setting that I need to change somewhere to print all of the data?",2015-06-13 10:15:41 UTC,,0
5793216,b623631d-031e-4eb3-9a5f-e2a00379062d,5755718,7.9,7,9,...given human nature I would suggest we're  all ready screwed!,2015-06-13 10:59:10 UTC,,3
5794260,b623631d-031e-4eb3-9a5f-e2a00379062d,5772756,9.3,9,3,there is 1 particular way into East Kilbride if you come up the M74 and do not want to follow the motorway round the outskirts of Glasgow... unfortunately whilst marked as an A road it includes a 90 degree bend across a 1 car wide river bridge... the number of times HGV drivers unfamiliar with the area try to take this route and have to get the police to back them back down the road is staggering...so may times over the radio  in the traffic report  '..... is currently blocked by an HGV.....' used to be almost a daily occurrence....,2015-06-13 12:19:41 UTC,,1
5794463,a3431872-33e3-43d7-a310-a49febad8b53,,8.8,8,8,Crowdsoursing seems to be a fast way of getting information and funding for disaster relief. ,2015-06-13 12:35:25 UTC,,0
5794577,a3431872-33e3-43d7-a310-a49febad8b53,,8.9,8,9,Big Data can help avoid or/and mitigate people crowd type disasters and mitigate natural disasters.   ,2015-06-13 12:45:10 UTC,,1
5794824,414c8b96-4326-4dc4-88ad-5fe680477409,,6.8,6,8,"If we know where diseases will spread we can avoid those place, meaning not booking vacations in a particular country or city if we can predict there will be an epidemic there.  Health officials can better prepare to treat the ill and they can also work on ways to stop the disease from spreading before it becomes an epidemic.",2015-06-13 13:01:19 UTC,,0
5794890,a3431872-33e3-43d7-a310-a49febad8b53,,8.10,8,10,"Interesting use of Google Trends, industry will probably start looking at the type of future data looked at to design goods and services . ",2015-06-13 13:07:34 UTC,,0
5794908,b623631d-031e-4eb3-9a5f-e2a00379062d,,9.11,9,11,fabulous way to make the point 'Post hoc ergo propter hoc',2015-06-13 13:08:56 UTC,,0
5794996,414c8b96-4326-4dc4-88ad-5fe680477409,,6.11,6,11,This course is very well thought out and structured.  It's easy to follow the instructions and you have provided a wealth of materials.  Using R brings back memories of years ago when I used to program using Visual Basic (not in the .NET framework I believe).  Thanks.  ,2015-06-13 13:15:36 UTC,,0
5795019,6acdc5c1-2258-4a6e-87c5-3d7cf3d39614,,8.9,8,9,You still can contribute to openstreetmap for Nepal,2015-06-13 13:17:11 UTC,,3
5795029,5e90a50e-4788-4035-bb1f-3ef88aa86358,5765768,8.10,8,10,"I felt going through the error just made it harder to follow, I would rather Suzy show us how it is done correctly and then go back and show what happens if you do it wrong! ",2015-06-13 13:17:53 UTC,,1
5795126,a3431872-33e3-43d7-a310-a49febad8b53,,8.12,8,12,A week of interesting comments on disaster mitigation. ,2015-06-13 13:24:39 UTC,,1
5795170,3587d860-978b-4f02-ae99-d9bcb45730eb,4599390,8.4,8,4,"By 'anyone with access to this data' I meant anyone obtaining it from the mobile operator - potentially government/police, hackers, and anyone they sell it to.
If you can plot the location of one mobile phone over time (ie map the route the owner takes) and link this to other phones which were at a single place at a given time it would be relatively straightforward to identify their owners.
",2015-06-13 13:27:30 UTC,,0
5795236,55c845f3-93f4-425b-8c31-ac41c717f2e7,,9.1,9,1,"This is the last week of the course.
The big question for me now is how to continue further my education in this topic. Are there any distance learning degree in Big Data around?",2015-06-13 13:32:43 UTC,,0
5795910,c92bea15-1f1d-41dd-b103-4ff99d2c0b87,,8.10,8,10,"I have a very interesting looking allFOIs in my R workspace which means the R script that Suzy shows us in the video works.  I would like to comment that I like it when the demonstrators, such as Suzy, make deliberate errors when they show some code, as this makes the whole experience more human - sometimes presentations can be too slick - and in addition an error can reveal some additional background that is informative/educational.  This is a very good introduction to the R language, and the examples have been truly revelatory as to how all of this data can be processed and then analysed to find the trends which reveal the underlying signal.",2015-06-13 14:25:49 UTC,,1
5796806,812eba19-cded-49a5-b404-18a616fa1aab,,4.5,4,5,"I would imagine that Big Data can aid in reducing 80% of crime if (1) source data is authentic and (2) response is enforced. However, the reality is that crime is another aspect of human behavior that cannot be completely predicted, so one would expect maybe 20% (80-20 rule) of crime to always exist or 20% acceptable error. The biggest pitfall is false assumptions leading to effort being spent in the wrong places.",2015-06-13 15:36:05 UTC,,1
5796809,965b80e1-5359-4a75-b816-743eacf44ff2,5746445,8.6,8,6,"I listened to a radio program about the Google smart cars and they included the prediction of how much road space would be saved by the fact that people can safely 'drive' bumper to bumper. I do not remember the exact figure but it was a surprisingly high percentage. Let's guess it was 50% - in other words that the average car on the average journey would use only half of the space of a traditional owner driven vehicle. Also add the fact that the cars would be in use for a far larger % of the time (as they are only rented). This could lead to huge savings in road building and carbon emissions (although the number of journeys might increase as they become cheaper and quicker).

In relation to big data and its uses and the moral quandaries that are often mentioned in these comment streams, I am making this point. Sometimes the benefits of new technology are so overwhelming that we have to overcome our reluctance to surrender some freedoms in order to implement them. Of course, though, they must be regulated by independent bodies that we trust.

There are parallels here with the fluoridation of drinking water which has been enacted in many countries although banned in others.",2015-06-13 15:36:20 UTC,,2
5797456,b0209711-c02c-470c-8a16-86d8a08a31bc,5202728,3.2,3,2,"And you thought you were late ?  I have just started. All Q&A were interesting, but I particularly liked the one regarding experience with R.  ",2015-06-13 16:21:44 UTC,,0
5797476,b0209711-c02c-470c-8a16-86d8a08a31bc,4783336,3.2,3,2,Thanks!!!!!!!!  There is also a lot on the R website.  Great that this is a free programme!  Amazed when people put things out there with no financial interest. ,2015-06-13 16:23:26 UTC,,0
5797595,a5b2e9f8-0616-4606-bfda-a28e40596c1f,,4.6,4,6,"Egypt revolution in 2011, start on organization by Facebook page.",2015-06-13 16:31:23 UTC,,1
5797756,ac1703be-68f2-421e-a84f-d2cc0c0a880d,5769655,8.3,8,3,"That would seem to be a good possibility. However, one of the challenges might be distinguishing between benign or routine gatherings (e.g. people getting to the station to catch the 5.34 to Aylesbury) and gatherings that are less so. Congestion can arise very quickly too, and in many cases there will be little that can be done to prevent problems by the time it's clear what the exact nature is of the conglomeration of people.

But one most excellent application of this kind of data gathering of moving crowds is of course Google Traffic: I can see on my phone when traffic is slow in my street, and pretty accurate it is too! ",2015-06-13 16:42:25 UTC,,0
5797835,ac1703be-68f2-421e-a84f-d2cc0c0a880d,5719006,8.3,8,3,"Google Traffic already uses data from Android mobile phones to establish traffic speeds and indicate where speeds are less than they are in normal circumstances (https://www.ncta.com/platform/broadband-internet/how-google-tracks-traffic/). I do have a built in SatNav in my car, but Google is way more accurate than the standard traffic information I get, so when it matters I use both, and give preference to Google.",2015-06-13 16:47:38 UTC,,1
5797985,ac1703be-68f2-421e-a84f-d2cc0c0a880d,5716589,8.4,8,4,"Possibly. But situations like Hillsborough (for people unfamiliar: https://en.wikipedia.org/wiki/Hillsborough_disaster) can develop very quickly - in just a few minutes or even less. It's not easy to see how you could anticipate a disaster in a timely way - i.e. early enough to allow intervention - *and* of course reliably enough distinguish it from an entirely benign conglomeration of people, so that you wouldn't have stewards racing around from insignificant event to insignificant event, and possibly missing the real problem area.",2015-06-13 16:59:57 UTC,,1
5798658,b0209711-c02c-470c-8a16-86d8a08a31bc,,3.5,3,5,"So the conclusion is: People make informed decision when acting in the market.  So, deciding to sell and buy is an random act. Another is that people trust this particularly source of information, would be interested to compare different source of information.  After all it is well known that articles, have been used to inflate the price or should I say demand for action.. specially in the more risk trades.    ",2015-06-13 17:50:08 UTC,,0
5799194,55c845f3-93f4-425b-8c31-ac41c717f2e7,,8.12,8,12,"We are approaching the last week of the course. 
The big question for me now is how to continue further my education in this topic. Are there any distance learning degree in Big Data available?",2015-06-13 18:37:20 UTC,,0
5799551,fba8d3e1-9864-4d3c-9182-25c60c962598,4873668,8.7,8,7,"I think I remember that immediately after the Christchurch earthquakes (in 2010, and 2011) authorities, during radio broadcasts, encouraged citizens to avoid using mobile telecommunications.  I'm not sure if this was due to concern about network overload or an attempt to keep any infrastructure running on emergency power supplies available for as long as possible.",2015-06-13 19:06:23 UTC,,0
5800059,741cbf91-b874-4876-a4b5-062c06117c13,,8.7,8,7,"But isn't the phenomenon of people uploading photos relating to Hurrican Sandy a reaction to the media coverage of  the hurricane and, more importantly, the meteorological media coverage of the hurricane.

Consider the following. ""Oh my goodness, I've just seen it on the weather report on Channel 10, it's coming! I live near the predicted landfall area. Maybe I'll get a few pictures while it's relatively calm"".

Later - ""On no!, It's here, just like they said. I'll batten down the hatches and stay indoors but get a whole bunch of photos as it passes over. I'll Tweet my friends in teh area and maybe they can take some photos as well"" (an example of contagion?).""

It was good to get a correlation down to the hour but was this a predictor of the behaviour as a result of teh storm coming or as a result of the media coverage. Have other control studies been done where an event is purposely falsely predicted by the media and then research done to see if Flickr uploads peaked when the media wanted it to?",2015-06-13 19:52:04 UTC,,3
5800362,812eba19-cded-49a5-b404-18a616fa1aab,,7.4,7,4,"Using linguistics to measure happiness is a risk in itself, given a multi-linguistic world using English as a key medium of communication. What I think happiness or positivity or negativity means, may not be the same for another person. Having said that, from an ethical perspective, it is a hard one because once one uses an App like Facebook, one naturally knows that this ""valuable"" data will be used to help others in furthering their messages and products/services. Hard to really specify a position in respect to this.",2015-06-13 20:16:59 UTC,,3
5800387,812eba19-cded-49a5-b404-18a616fa1aab,5713079,7.4,7,4,I bet rainy days in hot and dry countries make people more happy,2015-06-13 20:19:42 UTC,,1
5800401,812eba19-cded-49a5-b404-18a616fa1aab,5781418,7.5,7,5,What is happiness?,2015-06-13 20:20:56 UTC,,1
5800638,d4f30832-d754-406d-9462-52c93a96e4d0,,1.5,1,5,"I know I'm 8 wks late commenting here, my first question is 'can I access the data from Google?  If so how?' I could spend weeks just looking for any patterns without key questions.  But to identify what and why....here are a few. Property searches by location. Do increases in property searches happen just before price increases?  Holiday searches and destinations, must be linked to spare finances, as the economy grows can we see a link to more holidays and better holidays. Happiness,  can searches be split between happy and sad, or marked as 1 to 10 in a scale, could searches predict national happiness?  I asked my niece what she would like to know and she said, 'is there someone else out there doing the same as me' she is 11, but what about building profiles? How many or % of people have done the same stuff as me this week, same or similar,  grouped or rated. And finally, security, for our nation or globally,  how many people are searching weaponry or bomb making, or for our children, can we identify those with paedophilic tenancies? And I could go on......",2015-06-13 20:43:09 UTC,,5
5800971,d4f30832-d754-406d-9462-52c93a96e4d0,,1.7,1,7,"I know London is not good for my wellbeing,  I get hives everytime I have to face the tube! ",2015-06-13 21:10:37 UTC,,0
5801103,d4f30832-d754-406d-9462-52c93a96e4d0,,1.8,1,8,"The great thing about our data generation now is its timeliness.  All of our questions have been asked many times over, but if we dared to hit the expensive of trying to investigate them, by the time the data had been collected and then analysed it was no longer relevant.  Now it can be immediate,  this is amazing.  ",2015-06-13 21:22:21 UTC,,2
5801196,8052303c-9b63-4285-9a76-83ca72cd8b66,,1.3,1,3,"An interesting dataset but would be useful to see the outliers in more detail. From the map Canada, France and Brazil look unusual.
I'd also have expected a 3rd hypothesis related to the sort of people who have access to the internet in each country. Massive generalization here but if rich people who have more time were more likely to use the internet to research the past (recreational) but poor users used it to find information about what would effect them in the future (survival) then as internet access within a society became more ubiquitous then the index would shift. This level of access would not necessarily directly relate to GDP per capital because it would we modified by the cost of providing access so countries such as Canada and Brazil might therefore be expected to be an outliers.",2015-06-13 21:33:23 UTC,,3
5801220,d4f30832-d754-406d-9462-52c93a96e4d0,,1.9,1,9,Fantastic! ,2015-06-13 21:36:08 UTC,,1
5801375,39abba2d-c4d7-4a7b-b896-67527c6d16a7,,9.14,9,14,Thanks for a brilliant course. Although i didnt use r studio myself it was still interesting to see what was possible. Fascinating range of topics. Thanks to everyone involved.,2015-06-13 21:54:41 UTC,,1
5802517,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.4,8,4,I think there is some need for privacy legislation in this country as it seems to me anybody with half a brain and a bit of computing knowledge could set up apps for this that and the other that areactually for the purpose of accessing your data.  I think it must be made much more clear what you are permitting an app to do when you install it. And historic permissions are important too if youve unknowingly given apps permissions can this be undone?,2015-06-14 00:23:38 UTC,,1
5802698,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.5,8,5,Mirco didnt really explain how his prediction model works. Ill try watching the long version!,2015-06-14 00:57:59 UTC,,0
5802832,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.5,8,5,Ok so ha ha ha the details of the model are a bit beyond me anyway but liked the bit at the end about using big data to treat depression better.,2015-06-14 01:21:33 UTC,,1
5802929,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.6,8,6,I think it is important to human beings to feel in control of their own lives and their own destiny and some aspects of this kind of technology is taking the control out of peoples hands. And then people will start doing things to regain control. For example in the depression example if the device detected that someone was getting depressed and mental health services tried too many times to contact them when they didnt want to be contacted then this could push them into even more drastic action.  I understand  that people are meaning well developing such a system but i  do have knowledge of the nature of severe depression and that you cant push help onto people who are severely depressed you have to wait till they are ready to ask for help. Having said that the researchers could look into use in early intervention cases catching the depression early before it reaches that stage.,2015-06-14 01:39:41 UTC,,6
5803021,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.7,8,7,Like thomas said further down the page i dont understand why so many people would be busy taking photos in the middle of a diaster. I understand that people would be ringing loved ones to check their ok but taking photos? Really?,2015-06-14 01:58:18 UTC,,6
5803056,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.8,8,8,Now this makes much more sense to me where big data actually helps to save lives. ,2015-06-14 02:05:09 UTC,,2
5803132,ed3d6607-1be0-4f1b-b204-063560959fb6,,8.9,8,9,Disasters caused by individuals eg hungerford or dunblane would be really hard to predict with big data. Partly because nobody really knows what causes individuals to behave in that way and thankfully they are rare incidents. Natural disasters might be mitigated by understanding how news on social media spreads and hence getting messages out in the quickest time possible for people to make themselves safe.,2015-06-14 02:17:56 UTC,,0
5803146,2b4a5c14-4869-49a8-ba30-47552a68edf6,,3.13,3,13,"Hi All, I am getting an error - Error: ggplot2 doesn't know how to deal with data of class Date
Can anyone please help?",2015-06-14 02:20:01 UTC,,0
